date,port_ret,sigma_ewma,VaR,ES,exceed
2025-03-24,0.006161000336005973,0.007088923416363347,-0.012106933386956311,-0.01612209382196955,0
2025-03-25,0.0012991870950590512,0.007036699553007551,-0.01193512930493693,-0.015781260621037102,0
2025-03-26,-0.008923840097074864,0.006829751488144861,-0.011512787578222917,-0.014918445347259801,0
2025-03-27,0.0003938203773700133,0.006973153547077362,-0.011827347269925228,-0.015637699627957483,0
2025-03-28,-0.008518796249697091,0.006761411379070826,-0.011397587902186732,-0.014923166535085212,0
2025-03-31,0.0021718157994498055,0.006879525868796333,-0.011668542927294526,-0.015413255185455018,0
2025-04-01,0.0032288645852794895,0.006691129250035158,-0.011427554137021366,-0.015280134035922346,0
2025-04-02,0.004577963495579429,0.006535324933990644,-0.010961348527336127,-0.014438481124765642,0
2025-04-03,-0.027008872209539292,0.006434695692826576,-0.010989599907167767,-0.014580822629380865,1
2025-04-04,-0.03868968587191762,0.009093389952135425,-0.015530294227469552,-0.020920318225043907,1
2025-04-07,-0.017853704346982302,0.012943796349771634,-0.02233465537374383,-0.030579296383095294,0
2025-04-08,-0.013077728912148978,0.013289643999831863,-0.022696935090444084,-0.031258091204886575,0
2025-04-09,0.061864720532727846,0.013277024478161908,-0.022940281758472993,-0.03194324120521857,0
2025-04-10,-0.023684321645841833,0.019883089172702494,-0.03435435918649337,-0.04822089213483187,0
2025-04-11,0.01627435925142856,0.02013141392093666,-0.03438176335258812,-0.04750468363654722,0
2025-04-14,0.006928013651040732,0.01992106129229542,-0.03436992973372467,-0.047069203422542706,0
2025-04-15,0.0027119279661085294,0.019388594699452765,-0.03345522203005874,-0.046025688727339975,0
2025-04-16,-0.004561058532002393,0.01880967361099258,-0.032124407623450174,-0.0441247296905171,0
2025-04-17,0.001643534693024029,0.018270845283316465,-0.031204160882580965,-0.04312328653694188,0
2025-04-21,-0.009135726383701637,0.017718815775951413,-0.029868284742173474,-0.040849534379992045,0
2025-04-22,0.013286697059998576,0.017324166252534353,-0.0298894907283507,-0.041625301049211895,0
2025-04-23,0.0072250340948673,0.01710880800320623,-0.029643438545499588,-0.04141568165577107,0
2025-04-24,0.01603888299355455,0.01668174750059054,-0.028294346227523654,-0.03908614743498272,0
2025-04-25,0.002846835204421916,0.01664387586332905,-0.028425514643444758,-0.039364187955790976,0
2025-04-28,0.004436000853810629,0.016151896352117327,-0.02758527941728354,-0.03787968534399658,0
2025-04-29,0.003046559343455546,0.015697497145655707,-0.027082988500225804,-0.03726863677446052,0
2025-04-30,-0.003129080953619523,0.015237572742060616,-0.02628947809420631,-0.036444229867493946,0
2025-05-01,-0.0008483106084163361,0.014793244219652144,-0.02552287535804711,-0.03607118404025018,0
2025-05-02,0.010914091085544642,0.014344087559793979,-0.024179566908984925,-0.03337448152642667,0
2025-05-05,0.0015350761205114583,0.014161734360630696,-0.024186348825853663,-0.03379275453661203,0
2025-05-06,-0.00012975413063537333,0.013735458653308592,-0.023700676921370706,-0.03295033960884732,0
2025-05-07,-0.0015468257777963013,0.013317059176853194,-0.022448323886434664,-0.03172703611084693,0
2025-05-08,-0.000530446106464133,0.01291692615957189,-0.021908734737853243,-0.030454635726115308,0
2025-05-09,0.0020219993021565186,0.012524098566820466,-0.02124244963093384,-0.0295318033765509,0
2025-05-12,0.011917653460408961,0.01215266107021107,-0.020619578595019027,-0.029140622282236912,0
2025-05-13,0.0036748803992923684,0.012138688918590924,-0.02035956914851366,-0.02847567953171632,0
2025-05-14,-0.003991235100675561,0.011803270195142063,-0.019796989388906807,-0.027534280395651426,0
2025-05-15,0.0068286548326468854,0.01148537999020011,-0.019263809269327452,-0.026440916448269767,0
2025-05-16,0.0016139313649393694,0.011260415086378373,-0.01888648775247627,-0.026355753295733062,0
2025-05-19,0.0024335380526189776,0.01092453282797619,-0.01841528583552836,-0.025821130795820654,0
2025-05-20,0.000785932847463755,0.01060848805938765,-0.017681835628551367,-0.024953976881249087,0
2025-05-21,-0.011129977434027938,0.010287112286654767,-0.017340797649103474,-0.024427441063066203,0
